g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P00029,LAMA1,150320,6481,LAMA,LAMA1-related cerebellar dysplasia with cysts with or without retinal dystrophy,615960,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000496; HP:0000657; HP:0000733; HP:0001155; HP:0001167; HP:0001251; HP:0001252; HP:0001288; HP:0001317; HP:0001371; HP:0001760; HP:0002186; HP:0002334; HP:0002418; HP:0002817; HP:0004209; HP:0011297; HP:0011844,21937992; 25105227; 27095636; 29167897; 33083009; 34423300; 35224822; 35535551; 35616092,26599961; 26932191; 27980677; 29544220; 30244536; 31088393; 31461790; 32195884; 32884387; 34249907; 34666927; 35671446; 36592689; 37022334; 39539843; 39925441; 39925523; 40428839,DD; Eye,,2015-07-22 16:14:10+00:00,
G2P00030,ERLIN2,611605,1356,C8ORF2; ERLIN-2; NET32; SPFH2; SPG18,ERLIN2-related intellectual developmental disorder,611225,,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,21937992,21330303; 21796390; 23085305; 32042907; 32147972; 34734492; 37712628; 38159148; 38607533; 39762222,DD,,2025-01-16 13:37:48+00:00,
G2P00031,PCCA,232000,8653,,PCCA-related propionic acidemia,606054,MONDO:0011628,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000939; HP:0000964; HP:0001250; HP:0001254; HP:0001259; HP:0001263; HP:0001332; HP:0001508; HP:0001638; HP:0001733; HP:0001873; HP:0001875; HP:0001876; HP:0001903; HP:0001942; HP:0001943; HP:0001944; HP:0001987; HP:0002013; HP:0002019; HP:0002059; HP:0002104; HP:0002154; HP:0002240; HP:0002509; HP:0002789; HP:0003108; HP:0003128; HP:0003353; HP:0004322; HP:0004396; HP:0006846; HP:0008872; HP:0008936; HP:0011695,10101253; 10820128; 12189489; 17966092; 8225321; 8295402; 8411997; 9385377; 9683601; 9887338,10502773; 12559849; 15059621; 15164333; 15464417; 17051315; 18790721; 19157943; 20493181; 20549364; 22033733; 22156789; 24464666; 24863100; 25865301; 27227689; 30014764; 30186825; 30705822; 31893529; 31916709; 32252659; 32819290; 32995289; 34646737; 35331292; 37131081; 37689673; 38200289; 39953904; 40075390; 40177291,DD; Skin,,2017-09-01 16:19:16+00:00,
G2P00032,COG7,606978,18622,,COG7-related congenital disorder of glycosylation,608779,MONDO:0012118,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,15107842; 17356545; 17395513; 19577670; 608779,16151902,DD,,2015-07-22 16:14:11+00:00,
G2P00033,SCN2A,182390,10588,HBSCI; HBSCII; NAV1.2; SCN2A1; SCN2A2,SCN2A-related nonspecific severe intellectual disability,,MONDO:0001071,monoallelic_autosomal,,definitive,altered gene product structure,missense_variant,loss of function,inferred,,,,30062040,16075041; 20346423; 20807223; 22399141; 23020937; 24080482; 24579881; 24650168; 27328862; 27824329; 28133863; 28817111; 28880996; 29184379; 29691040; 29728193; 29844171; 30071822; 30314295; 30741786; 31273778; 31904120; 31904126; 32227486; 32469098; 32699506; 33176815; 33731876; 33841294; 34093402; 34213677; 34679360; 34894057; 35053762; 35348308; 35359639; 35637276; 36361691; 37152433; 38651838; 38752751; 39305725; 39609790; 39985302; 40336930; 40507552; 40694750,DD,,2025-11-19 14:31:08+00:00,
G2P00034,MECP2,300005,6990,MRX16; MRX79; RTT,MECP2-related Rett syndrome,312750,MONDO:0010726,monoallelic_X_heterozygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000164; HP:0001250; HP:0001257; HP:0001332; HP:0001423; HP:0001773; HP:0002019; HP:0002020; HP:0002066; HP:0002078; HP:0002120; HP:0002187; HP:0002333; HP:0002353; HP:0002376; HP:0002650; HP:0002808; HP:0003202; HP:0003763; HP:0004322; HP:0004326; HP:0004879; HP:0005135; HP:0005184; HP:0005484; HP:0010521,10508514; 10577905; 10737989; 10767337; 10814718; 10814719; 10854091; 10944854; 10991688; 10991689; 11022934; 11106359; 11214906; 11245712; 11269512; 11309679; 11313756; 11313764; 11331619; 11376998; 11462237; 11469283; 11524737; 11738860; 11738864; 11738879; 11738883; 11738884; 11768391; 11913567; 11930274; 11955928; 12481990; 15034579; 15857422; 16630165; 18989701; 19034540,33106377; 34033206; 34619114; 34773222; 35063470; 35074918; 35248112; 35248137; 35263890; 35280272; 35290682; 35299616; 35318820; 35329122; 35364618; 35422749; 35448478; 35568815; 35881862; 35924478; 35994037; 36104823; 36147795; 36156984; 36203990; 36293662; 36343395; 36471747; 36556193; 36835623; 36847194; 36993737; 37021139; 37107643; 37200906; 37385287; 37408271; 37550174; 37558701; 37628658; 37768187; 37773669; 37833681; 37932875; 38024580; 38057990; 38147229; 38187509; 38250256; 38290182; 38291497; 38321640; 38391695; 38392311; 38410154; 38433353; 38692221; 38725719; 38775384; 38795288; 38815782; 38952469; 38960904; 39003968; 39074906; 39194714; 39251501; 39255539; 39353332; 39429113; 39511247; 39545110; 39545130; 39768168; 39804933; 39838601; 39839367; 39907555; 39973088; 40033823; 40082422; 40147315; 40194792; 40298037; 40378493; 40403194; 40442389; 40448273; 40463103; 40508170; 40515634; 40543048; 40552096; 40567120; 40568811; 40608138; 40612488; 40663293; 40671880; 40734847,DD,,2020-12-16 13:14:42+00:00,
G2P00035,FTL,134790,3999,FTL1; MGC71996; NBIA3,FTL-related hereditary hyperferritinemia-cataract syndrome,600886,MONDO:0010952,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0003281; HP:0010693; HP:0100018,10759702; 11849230; 12200611; 19176363; 7493028; 7669675; 9226182; 9292547; 9414300; 9414313,11308047; 11438811; 12199804; 12547246; 14662596; 15046083; 15180450; 15280904; 16116125; 16406710; 16518306; 16822677; 16999731; 17142829; 17579362; 17951290; 18854324; 20065344; 20617342; 21210779; 21541272; 21907119; 22020773; 22278127; 22515742; 22881709; 23239021; 23421845; 23814539; 24003015; 24825732; 24907184; 24983587; 25720123; 26142024; 26849797; 27096259; 27158664; 27667161; 27753142; 28636169; 29269865; 29426274; 29797321; 30401656; 30678075; 32464705; 33221470; 33548513; 34064225; 34789084; 36778397; 37069863; 37569253; 37867341; 38341652; 38869770; 39987942; 40085774; 7492760; 8781450,DD; Eye,,2019-10-16 15:56:51+00:00,
G2P00036,CBL,165360,1541,C-CBL; CBL2; RNF55,CBL-related Noonan syndrome-like disorder with or without juvenile meylomonocytic leukemia,613563,MONDO:0013308,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000271; HP:0000369; HP:0000492; HP:0000494; HP:0000598; HP:0000929; HP:0000951; HP:0000953; HP:0000957; HP:0001000; HP:0001249; HP:0001256; HP:0001263; HP:0001744; HP:0002240; HP:0002715; HP:0004322; HP:0007400; HP:0008050; HP:0011342; HP:0012733; HP:0100659,20543203; 20619386; 20694012,21750428; 24458550; 25283271; 25952305; 28343148; 28414188; 28589114; 30803559; 33216958; 34716204; 35717738; 35904599; 35967575; 36123612; 36495474; 37711606; 37778001; 38395087; 38613168; 39076033; 39604255; 7694037,DD,,2025-01-27 09:29:25+00:00,
G2P00037,COL2A1,120140,2200,AOM; SEDC; STL1,COL2A1-related Kniest dysplasia,156550,MONDO:0007987,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000023; HP:0000175; HP:0000272; HP:0000311; HP:0000403; HP:0000405; HP:0000470; HP:0000518; HP:0000520; HP:0000541; HP:0000545; HP:0000926; HP:0000947; HP:0001270; HP:0001288; HP:0001537; HP:0002098; HP:0002663; HP:0002779; HP:0002812; HP:0002827; HP:0002829; HP:0003015; HP:0003037; HP:0003273; HP:0003417; HP:0003521; HP:0004619; HP:0005280; HP:0006172; HP:0008271; HP:0008839; HP:0200003,26443184; 26626311; 7849719; 7874117; 7981752; 8702139; 8863156; 8893763; 9452022,10406661; 11297324; 12205109; 14644246; 15076581; 15895462; 17726487; 18309338; 19072565; 19764028; 20513134; 21250907; 21332586; 21442341; 22189268; 22717203; 23188137; 24664531; 25592122; 26345137; 26435866; 27152560; 27234559; 28109507; 29928178; 30608389; 31245322; 31758797; 31854518; 32071555; 32648279; 34737199; 37141942; 37489771; 38013291; 38020103; 39425611; 39849673; 4014370; 40475174; 7700721; 7847372; 8157027; 8702133; 8723099; 9066888; 9269170; 9468540; 9675039; 9800905,DD; Eye; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00038,TGFB3,190230,11769,ARVD; ARVD1,TGFB3-related Loeys-Dietz syndrome,615582,,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,24798638,23824657; 24817670; 26184463; 28425089; 29392890; 31898322; 32022420; 32306189; 34166818; 34549088; 34659991; 34807423; 34906513; 35399906; 35668506; 35989525; 36308480; 36328362; 36529632; 37719708; 39450604; 39653386; 40482834; 40533122; 7951245,DD; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00039,PIGO,614730,23215,DKFZP434M222; FLJ00135; PIG-O,PIGO-related hyperphosphatasia with intellectual developmental disorder syndrome,614749,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000076; HP:0000252; HP:0000316; HP:0000431; HP:0000455; HP:0000637; HP:0000750; HP:0001250; HP:0001357; HP:0001510; HP:0001631; HP:0002023; HP:0002025; HP:0002119; HP:0003155; HP:0003196; HP:0003577; HP:0010804,22683086,24417746; 25706356; 27177984; 28327575; 28337824; 28545593; 28900819; 31698102; 37656370; 38790248; 39767685; 40514788,DD,,2015-07-22 16:14:11+00:00,
G2P00041,PLK4,605031,11397,SAK; STK18,"PLK4-related microcephaly, growth failure and retinopathy",616171,MONDO:0014516,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,25344692,25320347; 26050940; 26452337; 27650967; 28832566; 33756487; 35185781; 35536377,DD; Eye,,2015-07-22 16:14:12+00:00,
G2P00042,ARSA,607574,713,ASA,ARSA-related arylsulfatase A deficiency,250100,MONDO:0009591,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000020; HP:0000648; HP:0000712; HP:0000738; HP:0000746; HP:0000762; HP:0001082; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001260; HP:0001265; HP:0001268; HP:0001283; HP:0001288; HP:0001332; HP:0001347; HP:0002072; HP:0002371; HP:0002445; HP:0002500; HP:0002510; HP:0002922; HP:0003445; HP:0003487; HP:0005609; HP:0007133; HP:0011096,11061266; 11456299; 11941485; 12788103; 1353340; 1670590; 1673291; 1676699; 1678251; 1684088; 2574462; 7815433; 7833949; 7858169; 7866401; 7902317; 7906588; 7909527; 7981715; 8101038; 8101083; 8104633; 9600244,10220151; 10406672; 10936976; 11042423; 11992757; 12427515; 12473917; 12809637; 12809638; 12813767; 1352356; 1353666; 1357970; 14517960; 15211666; 1672435; 1683156; 1687777; 17331080; 18664089; 18693274; 18786133; 19021637; 19239079; 19574581; 19606494; 1981468; 20149051; 20890085; 21167507; 22888290; 24001781; 24334127; 24411407; 2567727; 25720367; 26131420; 2864994; 2878976; 28923328; 30057904; 30083785; 30834272; 31073436; 31149247; 31633492; 31670782; 31694723; 32113700; 32437521; 32855001; 32991243; 33185815; 33505345; 34554397; 36100438; 36151134; 36196328; 36324388; 36329444; 36726906; 36855716; 37114086; 37139276; 37682448; 37848385; 38153581; 38337754; 38613540; 38775997; 39184309; 39328705; 39473378; 39997659; 40067424; 40144436; 40176833; 40395245; 6114638; 6120651; 6123259; 6143469; 6146104; 6146562; 6149514; 6149830; 7251646; 7815434; 7825603; 7904733; 7906921; 7907382; 7908874; 8098737; 8456837; 8891236; 8897113; 9056111; 9371929; 9402957,DD,,2015-07-22 16:14:12+00:00,
G2P00043,CLN3,607042,2074,BTN1; BTS; JNCL,CLN3-related neuronal ceroid lipofuscinosis,204200,MONDO:0008767,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000510; HP:0000529; HP:0000550; HP:0000608; HP:0000618; HP:0000648; HP:0000709; HP:0000726; HP:0000739; HP:0001249; HP:0001250; HP:0001260; HP:0001300; HP:0001317; HP:0001336; HP:0001922; HP:0002059; HP:0002074; HP:0002361; HP:0002505; HP:0003205; HP:0003208; HP:0003463,10749980; 19489875; 7553855; 7887420; 9311735; 9450775,10514828; 11142754; 11579433; 11588997; 11723391; 12025857; 15032383; 15818814; 15991331; 16087292; 16754648; 18684116; 20160229; 21499717; 22013180; 22411240; 23430803; 23489355; 23775425; 23838031; 23860047; 23877479; 24625443; 24827497; 24979587; 25523638; 25666632; 26336202; 26360874; 27486012; 29049447; 30050370; 30053402; 30553701; 30769084; 30783219; 30884409; 30892110; 32154056; 33073538; 33559393; 33681754; 33783722; 34313756; 34547583; 35233790; 35356463; 35627432; 35716526; 36777709; 36873386; 37039534; 37771451; 38242022; 38340894; 38500130; 39563673; 39821609; 40355884; 8969009; 9004140; 9151312; 9392580,DD; Eye,,2015-07-22 16:14:12+00:00,
G2P00044,LRP5,603506,6697,BMND1; EVR1; EVR4; HBM; LR3; LRP7; OPPG; OPS; OPTA1; VBCH2,LRP5-related osteopetrosis,601884,,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,gain of function,inferred,,,HP:0000006; HP:0000405; HP:0000407; HP:0000689; HP:0000925; HP:0000935; HP:0001507; HP:0001939; HP:0002315; HP:0002644; HP:0002684; HP:0004425; HP:0004563; HP:0005789; HP:0006174; HP:0008114; HP:0100789; HP:0100861; HP:0100923,11741193; 12579474; 14727154,15141052; 15615112; 15824861; 15940380; 20855225; 21600326; 21947783; 23744590; 23886840; 25323851; 26348019; 28893644; 29208525; 29709743; 40585686,DD; Skeletal,,2024-09-11 14:04:28+00:00,
G2P00045,FOXP2,605317,13875,CAGH44; SPCH1; TNRC10,FOXP2-related speech-language disorder,602081,,monoallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000271; HP:0000750; HP:0002134; HP:0002546; HP:0007301,15877281; 2332125,11586359; 12436038; 12524432; 12599277; 14555953; 15301747; 15685218; 16470794; 16787893; 17033973; 18049078; 19797137; 19909259; 20429420; 21293269; 21576028; 21663442; 22105961; 22106036; 22144704; 22736078; 22909774; 23918746; 26060509; 26300977; 27148578; 27497476; 27572252; 27734906; 27933109; 28741757; 29922639; 30294994; 30460543; 30796815; 32885567; 32912122; 34490154; 35690736; 35702019; 36328423; 36415709; 38418803; 40714749; 9770548,DD,,2015-07-22 16:14:12+00:00,
G2P00046,DOCK6,614194,19189,KIAA1395; ZIR1,DOCK6-related Adams-Oliver syndrome,614219,MONDO:0013635,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000252; HP:0000256; HP:0000294; HP:0000316; HP:0000347; HP:0000369; HP:0000411; HP:0000414; HP:0000486; HP:0000568; HP:0000648; HP:0000954; HP:0000965; HP:0001250; HP:0001263; HP:0001562; HP:0001792; HP:0002059; HP:0002126; HP:0005280; HP:0006951,21820096; 28884918; 30898718; 32498638,25091416; 25824905; 28160419; 29631299; 29924900; 33655927; 36330903; 36456540; 36779775; 37133614; 39510613; 40481473; 40734490,DD; Skin; Skeletal,,2025-02-07 12:22:35+00:00,
G2P00047,SLC6A3,126455,11049,DAT; DAT1,"SLC6A3-related parkinsonism-dystonia, infantile",613135,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,19478460; 21777827; 22279524,15940306; 19504720; 20019219; 20108366; 20694531; 21112252; 21112253; 23495051; 24613933; 27690368; 30782529; 32077500; 32603013; 33044015; 34264428; 36833190; 37443770; 40291937; 9327883,DD,,2015-07-22 16:14:12+00:00,
G2P00048,CHAMP1,616327,20311,C13ORF8; CAMP; CHAMP; ZNF828,CHAMP1-related neurodevelopmental disorder,616579,,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000153; HP:0000159; HP:0000248; HP:0000271; HP:0000366; HP:0000400; HP:0000429; HP:0000463; HP:0000598; HP:0000929; HP:0001155; HP:0001167; HP:0001249; HP:0001263; HP:0001760; HP:0002817; HP:0011297; HP:0011844,26340335; 26751395; 27148580; 35271727; 36106092,28944241; 31321490; 34021018; 34257719; 34404773; 35862016; 36797464; 37628598; 39632905,DD,,2022-10-17 18:38:12+00:00,
G2P00049,XPC,613208,12816,RAD4; XPCC,XPC-related xeroderma pigmentosum,278720,MONDO:0010211,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000491; HP:0000509; HP:0000613; HP:0000621; HP:0000656; HP:0000992; HP:0001009; HP:0001010; HP:0001029; HP:0002671; HP:0003079; HP:0004334; HP:0006739; HP:0011463; HP:0012056,11121128; 11511294; 14662655; 19478817; 8298653; 9804340,10604143; 20816579; 23143338; 23984341; 25256075; 26227012; 27387384; 27982466; 28255305; 28615033; 29356054; 30101995; 31923348; 33672602; 35235204; 38003022; 38422792; 40252274,DD; Skin; Cancer,,2017-09-01 16:19:16+00:00,
G2P00050,FOXE3,601094,3808,FKHL12; FREAC8,FOXE3-related congenital primary aphakia,610256,MONDO:0012456,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000526; HP:0000568; HP:0000647; HP:0000659; HP:0007700; HP:0007707; HP:0007779,11159941; 16826526; 20140963; 20361012; 20664696; 22204637; 27669367; 29136273; 29878917,19708017; 20806047; 24689660; 29314435; 34046667; 36192130; 37628625; 37758467; 40330260,DD; Eye,,2018-01-20 15:35:29+00:00,
G2P00051,SUMO1,601912,12502,GMP1; OFC10; PIC1; SMT3C; SMT3H3; SUMO-1; UBL1,SUMO1-related cleft lip with or without cleft palate,613705,MONDO:0013378,monoallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,HP:0100333; HP:0100334,16990542,20437931; 28197921,DD,,2025-01-27 16:20:50+00:00,
G2P00052,CLN8,607837,2079,C8ORF61; EPMR; FLJ39417; TLCD6,CLN8-related neuronal ceroid lipofuscinosis,600143,MONDO:0010830,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000529; HP:0000711; HP:0000737; HP:0000750; HP:0001249; HP:0001250; HP:0001251; HP:0001268; HP:0001272; HP:0001336; HP:0002059; HP:0002069; HP:0002074; HP:0002312; HP:0002353; HP:0002376; HP:0002384; HP:0003205; HP:0003677,10508524; 16570191; 19431184,11332769; 12025857; 15024724; 17129765; 17560505; 19807737; 22220808; 22964447; 26443629; 27844444; 28102781; 28116333; 29422019; 31105743; 31982899; 33358637; 33925474; 34201538; 34247824; 36011304; 38528770; 38751748; 39675099,DD; Eye,,2015-07-22 16:14:13+00:00,
G2P00053,MKKS,604896,7108,BBS6,MKKS-related McKusick-Kaufman syndrome,236700,MONDO:0009367,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000054; HP:0000072; HP:0000077; HP:0000113; HP:0000126; HP:0000135; HP:0000137; HP:0000143; HP:0000145; HP:0000148; HP:0000218; HP:0000256; HP:0000365; HP:0000483; HP:0000486; HP:0000501; HP:0000510; HP:0000518; HP:0000545; HP:0000556; HP:0000639; HP:0000668; HP:0000678; HP:0000750; HP:0000819; HP:0000822; HP:0000969; HP:0001007; HP:0001080; HP:0001156; HP:0001159; HP:0001162; HP:0001249; HP:0001251; HP:0001263; HP:0001328; HP:0001374; HP:0001395; HP:0001513; HP:0001586; HP:0001712; HP:0001773; HP:0001829; HP:0002023; HP:0002089; HP:0002099; HP:0002141; HP:0002167; HP:0002251; HP:0002370; HP:0006159; HP:0007707; HP:0008734; HP:0009466; HP:0009806; HP:0010442; HP:0010741; HP:0030962,10802661,10465109; 10973238; 10973251; 11341887; 11377969; 12107442; 12424774; 15266619; 15340663; 21954533; 22090721; 24689075; 26900326; 28624958; 29127258; 29232001; 29866251; 33363891; 33520300; 33741323; 35912300; 37214064; 37239474; 38694397; 39092285,DD; Eye,,2017-08-29 10:12:57+00:00,
G2P00054,NPHS1,602716,7908,CNF; NPHN,NPHS1-related nephrotic syndrome,256300,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000092; HP:0000093; HP:0000821; HP:0000969; HP:0001510; HP:0001518; HP:0001967; HP:0002020; HP:0002021; HP:0002643; HP:0002719; HP:0003073; HP:0003075; HP:0003077; HP:0003270; HP:0003577; HP:0003678; HP:0008677,10577936; 10652016; 11854170; 17290294; 9660941,19194555; 19406966; 20172850; 20507940; 20650908; 20798252; 21125408; 21415313; 21672106; 22009864; 22030743; 22565185; 22584503; 22653594; 23349334; 23595123; 23949594; 24089175; 24371179; 24413855; 24498843; 24682440; 24700530; 24742477; 24902943; 25366512; 25501161; 25635037; 25711261; 25720465; 25729976; 26174680; 26560236; 26668027; 26961288; 27019444; 27312921; 27442391; 27594755; 27761660; 27882743; 28117080; 28160156; 28204945; 28392951; 28476686; 29127259; 29259860; 29465426; 29474669; 29663071; 30013592; 30171708; 30212551; 30215773; 30594156; 30721404; 30963316; 31013750; 31216994; 31400976; 31443662; 31456999; 31587616; 31655822; 31937884; 32377865; 32604935; 33330277; 33520897; 33565430; 33938658; 33980730; 34031708; 34383124; 34396835; 34405919; 34486165; 34581898; 34859019; 34900253; 34983935; 35278126; 35755072; 36158155; 36245711; 36800604; 36847718; 37101999; 37204080; 37335381; 37560858; 38322629; 38444459; 38808020; 38995307; 39596340; 40266336; 40402239; 40669863,DD,,2015-07-22 16:14:13+00:00,
