g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P00129,EBP,300205,3133,CDPX2; CHO2; CPX; CPXD,EBP-related chondrodysplasia punctata,302960,MONDO:0020603,monoallelic_X_heterozygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000126; HP:0000272; HP:0000365; HP:0000377; HP:0000470; HP:0000494; HP:0000501; HP:0000518; HP:0000568; HP:0000639; HP:0000653; HP:0000765; HP:0000969; HP:0001019; HP:0001305; HP:0001423; HP:0001508; HP:0001561; HP:0001596; HP:0001776; HP:0002007; HP:0002342; HP:0002644; HP:0002650; HP:0002777; HP:0002787; HP:0002937; HP:0002999; HP:0003462; HP:0003465; HP:0003577; HP:0003828; HP:0004241; HP:0007431; HP:0008070; HP:0008131; HP:0008420; HP:0008897; HP:0010655; HP:0011120; HP:0045075; HP:0100259; HP:0100556,10391218; 10391219; 10942423; 11038443; 12503101,11493318; 12483303; 12503102; 12509714; 12966533; 12975777; 14632217; 15368506; 15953085; 17086568; 17378690; 17625999; 17949453; 18176751; 18399064; 18573709; 20949533; 21163155; 21465663; 21931045; 22121851; 22229330; 23852825; 24036494; 24459067; 24700572; 24915996; 25754886; 25846959; 28357166; 28730607; 29851033; 30135486; 30294782; 30608402; 31034146; 31397093; 31428380; 32391290; 34749431; 34999728; 36263758; 39168486; 39754633; 39803055; 40193659; 40386185; 8832947,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00138,COL9A1,120210,2217,,COL9A1-related Stickler syndrome,614134,MONDO:0013590,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000407; HP:0000541; HP:0000545; HP:0002656; HP:0002857; HP:0003812; HP:0004327; HP:0006361; HP:0007773; HP:0011530; HP:0012368; HP:0030289; HP:0030663,16909383; 21421862; 31090205,21671392; 31315069; 33951325; 35885918; 38770957; 39406934,DD; Eye; Skeletal; Ear,,2025-04-09 09:03:22+00:00,
G2P00144,FGFR2,176943,3689,BEK; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25,FGFR2-related Crouzon syndrome,123500,MONDO:0007405,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000248; HP:0000303; HP:0000316; HP:0000327; HP:0000405; HP:0000413; HP:0000486; HP:0000505; HP:0000509; HP:0000586; HP:0000648; HP:0000678; HP:0001249; HP:0001250; HP:0001739; HP:0002007; HP:0003319; HP:0004440; HP:0004442; HP:0004443; HP:0010535,10574673; 15523492; 17621648; 22038757; 7558045; 7581378; 7607643; 7655462; 7773284; 7874170; 7987400; 8528214; 8956050; 9152842; 9677057,10706360; 11173845; 11380921; 11484208; 11711827; 11781872; 11870239; 12140430; 12186468; 12544231; 12884424; 15206560; 15602758; 15915098; 16158432; 16206730; 16465081; 16470531; 16526917; 17850625; 18629881; 20163525; 20585360; 20635358; 21524234; 21686735; 21928350; 22028092; 22117175; 22215936; 22355256; 22665975; 23139476; 23714981; 23808569; 23913723; 24300289; 24828762; 25174698; 25206185; 25245177; 25361936; 25692891; 25759925; 25759927; 25886248; 26446305; 26460964; 27028366; 27639780; 27803855; 27891566; 28060197; 28121883; 28127173; 28468153; 28574949; 28611549; 28757702; 28849010; 28901406; 29067506; 29280877; 29557836; 29848297; 29928180; 30202723; 30589795; 30719288; 30851747; 30933949; 31318164; 31525395; 31557489; 31640617; 32144423; 32178948; 32377797; 32822871; 32956303; 33404724; 33725872; 34100307; 34538793; 34633507; 35235708; 35275860; 35812652; 35885943; 36322898; 36755349; 37195419; 37443631; 39187417; 39235629; 39823306; 40001279; 40227035; 40385085; 40624761,DD; Skin; Skeletal,,2025-01-21 21:25:35+00:00,
G2P00147,PCNT,605925,16068,KEN; KIAA0402; PCN; PCNT2; PCNTB; SCKL4,PCNT-related microcephalic osteodysplastic primordial dwarfism,210720,MONDO:0008872,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000047; HP:0000252; HP:0000278; HP:0000340; HP:0000426; HP:0000448; HP:0000540; HP:0000582; HP:0000691; HP:0000774; HP:0000826; HP:0000882; HP:0000890; HP:0000957; HP:0001249; HP:0001263; HP:0001377; HP:0001511; HP:0001620; HP:0001956; HP:0002209; HP:0002690; HP:0002750; HP:0002812; HP:0002866; HP:0002982; HP:0002986; HP:0003015; HP:0003031; HP:0003275; HP:0003498; HP:0004209; HP:0004944; HP:0005819; HP:0005978; HP:0006297; HP:0006461; HP:0006587; HP:0006645; HP:0008551; HP:0009193; HP:0009882; HP:0010034; HP:0010579; HP:0010583; HP:0011834; HP:0100263,15372530; 18174396; 19643772; 19839044; 21567919; 24928221; 26231886; 29961235; 30531648; 30922925; 31151966; 32557621; 32671003; 33016782; 33460028; 34331829; 35422036; 37234811,18157127; 21396579; 21979914; 22527565; 22693602; 22821869; 23583796; 24106199; 24705347; 24973050; 30413633; 31258897; 31311520; 31358678; 31510961; 31606423; 32267100; 32744776; 33957552; 34016138; 34284742; 34324503; 34923567; 37443841; 37569667; 39560799,DD; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00160,PYCR1,179035,9721,P5C,PYCR1-related cutis laxa,612940,MONDO:0013051,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000238; HP:0000239; HP:0000252; HP:0000272; HP:0000316; HP:0000325; HP:0000411; HP:0000418; HP:0000490; HP:0000494; HP:0000592; HP:0000601; HP:0000938; HP:0001263; HP:0001274; HP:0001374; HP:0001382; HP:0001508; HP:0001511; HP:0001582; HP:0002007; HP:0002020; HP:0002650; HP:0006487,11424136; 16045708; 18304158; 18348262; 19576563; 19648921,21487760; 21567914; 21834030; 22052856; 22411858; 23531708; 23963297; 24035636; 26516448; 27756598; 28499588; 30574417; 30586144; 32778762; 36524384; 39172257; 39739984; 40043299,DD; Skeletal,,2025-01-27 15:35:11+00:00,
G2P00168,COL2A1,120140,2200,AOM; SEDC; STL1,COL2A1-related achondrogenesis,200610,MONDO:0008702,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000175; HP:0000256; HP:0000280; HP:0000470; HP:0000476; HP:0000773; HP:0000774; HP:0000883; HP:0000888; HP:0000946; HP:0000969; HP:0001248; HP:0001538; HP:0001552; HP:0001561; HP:0001760; HP:0001789; HP:0002866; HP:0003021; HP:0003026; HP:0003173; HP:0003175; HP:0003180; HP:0003270; HP:0003521; HP:0003826; HP:0004298; HP:0004565; HP:0004591; HP:0004605; HP:0005451; HP:0005622; HP:0005716; HP:0008873; HP:0008921; HP:0009826; HP:0200083,1374906; 1429602; 14729840; 15054848; 3195588; 7757081; 7829510,16752401; 17994563; 18642028; 20583175; 25823796; 26443184; 26786361; 27234559; 31392067; 31523626; 31758797; 32360156; 34492360; 34573377; 36376277; 39155198; 40400350; 7741714; 7910400; 8157027; 8702133; 8791509; 8825578,DD; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00174,SMARCE1,603111,11109,BAF57,SMARCE1-related Coffin Siris,616938,MONDO:0014838,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000023; HP:0000028; HP:0000047; HP:0000086; HP:0000089; HP:0000126; HP:0000151; HP:0000154; HP:0000175; HP:0000179; HP:0000218; HP:0000252; HP:0000280; HP:0000365; HP:0000384; HP:0000453; HP:0000455; HP:0000483; HP:0000486; HP:0000508; HP:0000527; HP:0000545; HP:0000574; HP:0000601; HP:0000639; HP:0000684; HP:0000718; HP:0000729; HP:0000776; HP:0000879; HP:0000954; HP:0000960; HP:0000965; HP:0001028; HP:0001249; HP:0001250; HP:0001252; HP:0001305; HP:0001338; HP:0001382; HP:0001511; HP:0001537; HP:0001629; HP:0001631; HP:0001636; HP:0001643; HP:0002079; HP:0002205; HP:0002209; HP:0002219; HP:0002566; HP:0002576; HP:0002588; HP:0002592; HP:0002650; HP:0002673; HP:0002750; HP:0002808; HP:0003083; HP:0003298; HP:0004227; HP:0004322; HP:0005280; HP:0006498; HP:0006863; HP:0008398; HP:0008872; HP:0008897; HP:0009747,22426308,23637025; 23815551; 23929686; 27264197; 30209809; 30499906; 30548424; 31675646; 34205270; 34653234,DD; Skeletal,,2025-01-27 10:32:56+00:00,
G2P00178,FGFR3,134934,3690,ACH; CD333; CEK2; JTK4,FGFR3-related Muenke syndrome,602849,MONDO:0011274,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000218; HP:0000248; HP:0000256; HP:0000272; HP:0000294; HP:0000316; HP:0000407; HP:0000494; HP:0000508; HP:0001241; HP:0001249; HP:0001263; HP:0001357; HP:0003795; HP:0004440; HP:0005819; HP:0006193; HP:0009466; HP:0010055; HP:0010230,10914960; 11197897; 9042914; 9279753; 9279764; 9525367; 9600744; 9950359,11308275; 11743367; 11746040; 12794698; 14963686; 15241680; 17070479; 17414289; 18000976; 18317141; 19215249; 19449001; 19449410; 20592905; 20643727; 21204234; 21233754; 21403557; 21403567; 21910223; 21971908; 22038757; 22229528; 22446440; 22544111; 22565872; 23044018; 24168007; 24705944; 25774220; 26028288; 26740388; 27226847; 27449747; 28551036; 30851747; 31111620; 31609728; 32227640; 32510873; 32822871; 33252532; 34438587; 35372644; 35793999; 36398383; 37346931; 38396475; 39922722; 39965472,DD; Skeletal,,2025-01-21 21:13:39+00:00,
G2P00187,FLNA,300017,3754,ABP-280; FLN; FLN1; OPD1; OPD2,FLNA-related terminal osseous dysplasia,300244,MONDO:0010279,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000126; HP:0000190; HP:0000272; HP:0000316; HP:0000319; HP:0000369; HP:0000494; HP:0000508; HP:0000612; HP:0001000; HP:0001156; HP:0001250; HP:0001264; HP:0001419; HP:0001643; HP:0001831; HP:0001836; HP:0001863; HP:0001873; HP:0002013; HP:0002021; HP:0002566; HP:0002828; HP:0003270; HP:0003593; HP:0004389; HP:0004987; HP:0005011; HP:0008872; HP:0010614; HP:0010660; HP:0010675; HP:0011355; HP:0011877; HP:0100490,10982965; 18854860; 20598277; 23037936; 25614868; 31919883; 8644737,16835913; 25873011; 27739212; 33143682; 33678279; 33942857; 34254723; 34272929; 36174535; 39359981; 39704215,DD; Skin; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00199,B3GALT6,615291,17978,BETA3GALT6,B3GALT6-related spondyloepimetaphyseal dysplasia with joint laxity,271640,MONDO:0010075,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000160; HP:0000175; HP:0000193; HP:0000218; HP:0000256; HP:0000272; HP:0000274; HP:0000300; HP:0000343; HP:0000431; HP:0000470; HP:0000520; HP:0000545; HP:0000592; HP:0000774; HP:0000878; HP:0000887; HP:0000894; HP:0000904; HP:0000926; HP:0000938; HP:0000954; HP:0000974; HP:0001027; HP:0001075; HP:0001083; HP:0001166; HP:0001252; HP:0001263; HP:0001382; HP:0001508; HP:0001547; HP:0001597; HP:0001629; HP:0001631; HP:0001647; HP:0001653; HP:0001762; HP:0001763; HP:0001822; HP:0001840; HP:0001939; HP:0002176; HP:0002209; HP:0002651; HP:0002673; HP:0002751; HP:0002827; HP:0002857; HP:0002974; HP:0002986; HP:0003016; HP:0003026; HP:0003048; HP:0003083; HP:0003100; HP:0003300; HP:0003301; HP:0003510; HP:0004322; HP:0007469; HP:0008818; HP:0008824; HP:0009836; HP:0009906; HP:0010049; HP:0010550; HP:0100864,23664117,23664118; 24766538; 25149931; 27245527; 28649518; 28968258; 29230159; 29443383; 29931299; 31614862; 33631843; 34159694; 34807422; 36619506; 37657630; 40371684,DD; Eye; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00201,DVL1,601365,3084,,DVL1-related Robinow syndrome,616331,MONDO:0014591,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000035; HP:0000036; HP:0000047; HP:0000049; HP:0000153; HP:0000157; HP:0000159; HP:0000174; HP:0000177; HP:0000193; HP:0000204; HP:0000256; HP:0000271; HP:0000290; HP:0000306; HP:0000316; HP:0000331; HP:0000337; HP:0000364; HP:0000365; HP:0000366; HP:0000369; HP:0000378; HP:0000400; HP:0000422; HP:0000431; HP:0000598; HP:0000769; HP:0000795; HP:0000929; HP:0000951; HP:0000960; HP:0001155; HP:0001167; HP:0001636; HP:0001697; HP:0001698; HP:0001760; HP:0001780; HP:0001831; HP:0001837; HP:0001844; HP:0002020; HP:0002088; HP:0002093; HP:0002715; HP:0002719; HP:0002817; HP:0002983; HP:0003027; HP:0004209; HP:0004298; HP:0004322; HP:0004404; HP:0004691; HP:0005011; HP:0006009; HP:0006610; HP:0009466; HP:0009803; HP:0009826; HP:0009892; HP:0010055; HP:0010109; HP:0010297; HP:0010760; HP:0010781; HP:0011297; HP:0011304; HP:0011844; HP:0011927; HP:0100335,25817016,25817014; 29276006; 29864040; 32256301; 32888393; 32954672; 33496066; 35047859; 35137569; 38982229,DD; Skeletal,,2025-01-27 15:38:01+00:00,
G2P00206,MASP1,600521,6901,CRARF; MAP-1; MAP44; MASP; MASP-3; PRSS5,MASP1-related 3MC syndrome,257920,MONDO:0009770,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000126; HP:0000175; HP:0000204; HP:0000252; HP:0000260; HP:0000316; HP:0000405; HP:0000496; HP:0000501; HP:0000508; HP:0000524; HP:0000537; HP:0000581; HP:0000593; HP:0000678; HP:0000960; HP:0001256; HP:0001510; HP:0001539; HP:0001773; HP:0002553; HP:0002558; HP:0002678; HP:0002974; HP:0003298; HP:0004209; HP:0004440; HP:0004443; HP:0006216; HP:0008897; HP:0009237; HP:0009891,17937425; 21035106; 21258343,21664996; 26419238; 26789649; 27356087; 28534045; 29407414; 30601195; 30905589; 32441374; 32751929; 33765348; 34899147; 36503917; 37463393; 37482595,DD; Skeletal,,2023-05-24 09:07:27+00:00,
G2P00207,ROR2,602337,10257,BDB; BDB1; NTRKR2,ROR2-related Robinow syndrome,268310,MONDO:0009999,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000028; HP:0000054; HP:0000059; HP:0000060; HP:0000075; HP:0000126; HP:0000158; HP:0000207; HP:0000212; HP:0000219; HP:0000256; HP:0000260; HP:0000272; HP:0000278; HP:0000316; HP:0000343; HP:0000347; HP:0000358; HP:0000369; HP:0000431; HP:0000463; HP:0000470; HP:0000494; HP:0000520; HP:0000527; HP:0000637; HP:0000678; HP:0000767; HP:0000902; HP:0000921; HP:0001052; HP:0001249; HP:0001263; HP:0001537; HP:0001705; HP:0001837; HP:0001853; HP:0002007; HP:0002164; HP:0002650; HP:0002750; HP:0003027; HP:0003196; HP:0004220; HP:0004279; HP:0004322; HP:0005280; HP:0008467; HP:0009370; HP:0009466; HP:0009883; HP:0010292; HP:0010297; HP:0011304; HP:0200055,10932186; 10932187; 15952209; 18831060; 19640924; 35344616,10986040; 12815588; 21693067; 22074606; 22178368; 24932600; 26284319; 28236965; 29276006; 29610615; 29864040; 31617258; 32172608; 32195677; 32888393; 33048444; 33496066; 33595708; 34558814; 34569147; 35047859; 35909981; 36283013; 38504427,DD; Skeletal,,2023-05-24 09:07:27+00:00,
G2P00233,DLL3,602768,2909,SCDO1,DLL3-related spondylocostal dysostosis,277300,MONDO:0020692,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000470; HP:0000902; HP:0001522; HP:0002205; HP:0002937; HP:0002948; HP:0003305; HP:0003310; HP:0003510; HP:0003521,10742114; 12791036; 2805381,12141422; 12746394; 12868087; 15200511; 18627039; 21038776; 21174082; 22306179; 29459493; 32518573; 33082787; 36140791; 37323197; 40004644,DD; Skeletal,,2023-05-24 09:07:27+00:00,
G2P00238,RUNX2,600211,10472,AML3; CBFA1; CCD; CCD1; PEBP2A1; PEBP2AA1,RUNX2-related cleidocranial dysplasia,119600,MONDO:0007340,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000175; HP:0000218; HP:0000242; HP:0000272; HP:0000316; HP:0000347; HP:0000365; HP:0000680; HP:0000684; HP:0000696; HP:0000773; HP:0000774; HP:0000882; HP:0000891; HP:0000894; HP:0001156; HP:0002007; HP:0002098; HP:0002645; HP:0002650; HP:0002659; HP:0002684; HP:0002688; HP:0002689; HP:0002700; HP:0002738; HP:0002808; HP:0002812; HP:0002866; HP:0003183; HP:0003302; HP:0003304; HP:0003396; HP:0004474; HP:0005259; HP:0005280; HP:0005819; HP:0006040; HP:0006297; HP:0006660; HP:0008788; HP:0008848; HP:0010230; HP:0011001; HP:0011069; HP:0100864,10521292; 10545612; 12081718; 12424590; 15952089; 9182765; 9207800,22717651; 22878985; 23289840; 23290074; 23307468; 23348268; 23348269; 23558979; 23578800; 23659235; 23782374; 24023524; 24124058; 24138303; 24222232; 24260595; 24446448; 24634175; 24712510; 24797831; 24935264; 24966961; 24984677; 24984680; 25311905; 25755819; 25852448; 25899668; 26279653; 26286462; 26389062; 26594640; 27177937; 27272193; 27299035; 27446262; 27500518; 28027977; 28056872; 28091408; 28173761; 28703881; 28738062; 28878609; 28964668; 29058294; 29089101; 29189406; 29498969; 29664332; 29666333; 29852250; 29886284; 29891876; 29943367; 30095610; 30123273; 30178560; 30420564; 30468148; 30798031; 31192880; 31347140; 31548836; 31948427; 31969747; 31984822; 32075713; 32224772; 33363735; 33538445; 33647526; 33987976; 34217160; 34408481; 34630510; 34638677; 34735385; 34766588; 34946295; 35065050; 35169780; 35235174; 35674542; 35749249; 35885911; 35986479; 35991531; 36250548; 36598486; 37693969; 38108099; 38415192; 38534443; 38737280; 39184626; 39584128; 39627759; 39863919; 40177069,DD; Skeletal,,2023-05-24 09:07:27+00:00,
G2P00244,NPR2,108961,7944,AMDM; ANPB; ANPRB; GC-B; GUCY2B; NPRB,NPR2-related acromesomelic dysplasia Maroteaux type,602875,MONDO:0011275,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,15146390,22691581; 22870295; 24057292; 25959430; 26349192; 26567084; 26926249; 27941173; 27994189; 29503224; 30016695; 30359775; 30622824; 31077548; 31990356; 32282051; 32506268; 32720985; 32896075; 33073519; 33238275; 33288834; 33713577; 34162036; 34178199; 34644002; 35368703; 36322898; 37067523; 38078000; 39994698; 40424589; 40551241; 40750885,DD; Skin; Skeletal,,2025-01-27 14:32:43+00:00,
G2P00250,EVC,604831,3497,DWF-1; EVC1,"EVC-related acrofacial dysostosis, Weyers type",193530,MONDO:0008673,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000007; HP:0000028; HP:0000039; HP:0000047; HP:0000204; HP:0000395; HP:0000601; HP:0000668; HP:0000684; HP:0000695; HP:0000698; HP:0000768; HP:0000773; HP:0000774; HP:0001156; HP:0001162; HP:0001241; HP:0001249; HP:0001305; HP:0001631; HP:0001762; HP:0001792; HP:0001830; HP:0002164; HP:0002644; HP:0002857; HP:0003026; HP:0003502; HP:0004209; HP:0004279; HP:0006035; HP:0006315; HP:0006477; HP:0008873; HP:0008921,10700184; 12468274; 12571802; 14217223; 21815252; 7218275; 7628126,10340650; 10521851; 11314324; 11323992; 11841633; 15859642; 17024374; 17392984; 17547743; 18454448; 18811044; 18947413; 18974540; 19122938; 19239082; 19744229; 19915279; 20184732; 20329417; 20445298; 20587962; 21210265; 21470865; 21533779; 21776881; 22190900; 22267994; 22313832; 22344360; 22791528; 22929827; 23066239; 23220543; 23798848; 26000085; 26258022; 26580685; 26621368; 26748586; 27076836; 28854412; 29173298; 29181344; 29229899; 29234185; 29321360; 29482704; 29607224; 30465389; 30556660; 31001402; 31338997; 32906221; 33314608; 33635265; 33762274; 34037314; 35250252; 35393766; 35437470; 35474936; 35927022; 36819414; 36932784; 37041105; 37157924; 37470539; 38106942; 38420083; 39399633; 39669252; 39741723; 39872675; 40475170,DD; Skin; Skeletal,,2025-01-27 14:33:14+00:00,
G2P00252,COL9A1,120210,2217,,COL9A1-related multiple epiphyseal dysplasia,614135,MONDO:0013591,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0001425; HP:0002654; HP:0002758; HP:0002815; HP:0002829; HP:0003365; HP:0005106,11565064,33973556; 39636322,DD; Skeletal,,2023-05-24 09:07:27+00:00,
G2P00256,WDR35,613602,29250,CFAP118; FAP118; IFT121; IFTA1; KIAA1336; MGC33196,WDR35-related cranioectodermal dysplasia,613610,MONDO:0013323,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000107; HP:0000232; HP:0000268; HP:0000316; HP:0000369; HP:0000377; HP:0000470; HP:0000581; HP:0000687; HP:0000691; HP:0000767; HP:0000773; HP:0000774; HP:0001159; HP:0001363; HP:0001382; HP:0002007; HP:0006487; HP:0008070; HP:0008905; HP:0010442,20817137; 21473986; 29134781; 32804427; 35875935,22486404; 22791528; 22987818; 24123776; 25908617; 25914204; 26691894; 28332779; 28870638; 29174089; 33369054; 33421337; 33606107; 34421506; 35281231; 36249524; 37596520; 40445021,DD; Skin; Skeletal,,2025-01-20 23:47:41+00:00,
G2P00268,SH3PXD2B,613293,29242,FLJ20831; KIAA1295,SH3PXD2B-related Frank-ter Haar syndrome,249420,MONDO:0009579,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000270; HP:0000293; HP:0000316; HP:0000347; HP:0000501; HP:0000520; HP:0000689; HP:0001090; HP:0003015; HP:0003026; HP:0004611; HP:0005731; HP:0006487; HP:0030962,15523657; 20137777; 7158646,21453629; 23140272; 24085649; 24105366; 28694206; 29100834; 31218820; 31809395; 31978614; 34538861; 35205281; 38952703,DD; Eye; Skeletal,,2025-01-27 23:01:28+00:00,
