g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P00129,EBP,300205,3133,CDPX2; CHO2; CPX; CPXD,EBP-related chondrodysplasia punctata,302960,MONDO:0020603,monoallelic_X_heterozygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000126; HP:0000272; HP:0000365; HP:0000377; HP:0000470; HP:0000494; HP:0000501; HP:0000518; HP:0000568; HP:0000639; HP:0000653; HP:0000765; HP:0000969; HP:0001019; HP:0001305; HP:0001423; HP:0001508; HP:0001561; HP:0001596; HP:0001776; HP:0002007; HP:0002342; HP:0002644; HP:0002650; HP:0002777; HP:0002787; HP:0002937; HP:0002999; HP:0003462; HP:0003465; HP:0003577; HP:0003828; HP:0004241; HP:0007431; HP:0008070; HP:0008131; HP:0008420; HP:0008897; HP:0010655; HP:0011120; HP:0045075; HP:0100259; HP:0100556,10391218; 10391219; 10942423; 11038443; 12503101,11493318; 12483303; 12503102; 12509714; 12966533; 12975777; 14632217; 15368506; 15953085; 17086568; 17378690; 17625999; 17949453; 18176751; 18399064; 18573709; 20949533; 21163155; 21465663; 21931045; 22121851; 22229330; 23852825; 24036494; 24459067; 24700572; 24915996; 25754886; 25846959; 28357166; 28730607; 29851033; 30135486; 30294782; 30608402; 31034146; 31397093; 31428380; 32391290; 34749431; 34999728; 36263758; 39168486; 39754633; 39803055; 40193659; 40386185; 8832947,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00138,COL9A1,120210,2217,,COL9A1-related Stickler syndrome,614134,MONDO:0013590,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000407; HP:0000541; HP:0000545; HP:0002656; HP:0002857; HP:0003812; HP:0004327; HP:0006361; HP:0007773; HP:0011530; HP:0012368; HP:0030289; HP:0030663,16909383; 21421862; 31090205,21671392; 31315069; 33951325; 35885918; 38770957; 39406934,DD; Eye; Skeletal; Ear,,2025-04-09 09:03:22+00:00,
G2P00145,BBS4,600374,969,,BBS4-related Bardet-Biedl syndrome,615982,MONDO:0014433,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000054; HP:0000077; HP:0000107; HP:0000135; HP:0000137; HP:0000148; HP:0000218; HP:0000256; HP:0000365; HP:0000458; HP:0000483; HP:0000486; HP:0000501; HP:0000510; HP:0000518; HP:0000545; HP:0000546; HP:0000556; HP:0000639; HP:0000662; HP:0000668; HP:0000678; HP:0000750; HP:0000819; HP:0000822; HP:0001007; HP:0001080; HP:0001156; HP:0001159; HP:0001162; HP:0001249; HP:0001251; HP:0001263; HP:0001328; HP:0001395; HP:0001513; HP:0001712; HP:0001773; HP:0001829; HP:0002099; HP:0002141; HP:0002167; HP:0002251; HP:0002370; HP:0004409; HP:0007707; HP:0008734; HP:0009466; HP:0009806; HP:0010442,11381270; 12016587,12365916; 15654695; 15690372; 21642631; 23432027; 24849935; 25533820; 31283077; 33777945; 33964006; 34691137; 35318824; 37013719; 37031301; 9126487; 9227203,DD; Eye,,2025-01-21 22:07:10+00:00,
G2P00148,BUB1B,602860,1149,BUB1A; BUBR1; MAD3L; SSK1,BUB1B-related mosaic variegated aneuploidy syndrome,257300,MONDO:0009759,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000047; HP:0000048; HP:0000054; HP:0000062; HP:0000107; HP:0000175; HP:0000207; HP:0000238; HP:0000248; HP:0000252; HP:0000272; HP:0000286; HP:0000316; HP:0000343; HP:0000347; HP:0000348; HP:0000358; HP:0000369; HP:0000463; HP:0000470; HP:0000518; HP:0000582; HP:0000639; HP:0000879; HP:0001274; HP:0001290; HP:0001305; HP:0001321; HP:0001511; HP:0001518; HP:0001562; HP:0001909; HP:0002069; HP:0002119; HP:0002123; HP:0002187; HP:0002667; HP:0002859; HP:0003812; HP:0004322; HP:0005280; HP:0005387; HP:0006849; HP:0006872; HP:0008872; HP:0008897; HP:0011344; HP:0200024,11169558; 15475955; 16411201; 21190457; 9916837,18548531; 21290971; 23916859; 28611924; 29673003; 32884756; 35804254; 38102195,DD; Eye,,2017-08-11 17:38:45+00:00,
G2P00149,EYA1,601653,3519,BOR,EYA1-related branchiootorenal syndrome,113650,MONDO:0007236,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000076; HP:0000104; HP:0000110; HP:0000113; HP:0000175; HP:0000193; HP:0000218; HP:0000275; HP:0000276; HP:0000376; HP:0000378; HP:0000384; HP:0000402; HP:0000405; HP:0000407; HP:0000410; HP:0000460; HP:0000472; HP:0000564; HP:0000691; HP:0000799; HP:0001256; HP:0001374; HP:0001425; HP:0002060; HP:0002566; HP:0003691; HP:0003828; HP:0003829; HP:0004458; HP:0004467; HP:0004712; HP:0004742; HP:0007678; HP:0007925; HP:0008551; HP:0008586; HP:0009795; HP:0009796; HP:0009797; HP:0009798; HP:0010628; HP:0011094; HP:0100274; HP:0200021,10655545; 16441263; 19206155; 5365063; 9020840; 9361030,10418222; 10429368; 10464653; 10991693; 11409867; 11465802; 11558900; 11683347; 12032190; 12404110; 12701758; 12833414; 14521546; 14696767; 15146463; 15479196; 15491396; 15493068; 15684871; 16005355; 16491411; 16691597; 16813606; 16957474; 16971658; 17049623; 17238186; 17364338; 17637804; 18065799; 18177466; 18220287; 18763178; 19667416; 20130917; 20979191; 21280147; 21955869; 22447252; 23120453; 23506628; 23840632; 24135068; 24429398; 24590738; 24730701; 24803398; 25135225; 25780253; 25926005; 25992067; 27542115; 28289595; 28583505; 29257230; 29500469; 29511501; 29552445; 30086703; 30908667; 31102969; 32164334; 32717629; 33098377; 33624842; 33880118; 34160378; 34868248; 35046468; 35058298; 35698919; 36183088; 36316881; 36333735; 36670626; 37167448; 37612603; 37798624; 37817567; 38213489; 38259619; 38627775; 39125727; 39394648; 9359046; 9603436; 9777487,DD; Eye; Ear,,2025-04-09 09:09:14+00:00,
G2P00159,ALDH18A1,138250,9722,GSAS; P5CS; PYCS; SPG9,ALDH18A1-related spastic paraplegia (monoallelic),616586,MONDO:0014702,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000012; HP:0000020; HP:0000518; HP:0000639; HP:0001258; HP:0001260; HP:0001288; HP:0001317; HP:0001328; HP:0001347; HP:0001498; HP:0001761; HP:0002013; HP:0002020; HP:0002036; HP:0002061; HP:0002127; HP:0002450; HP:0002495; HP:0002644; HP:0002750; HP:0003487; HP:0003677; HP:0003700; HP:0003743; HP:0004322; HP:0007178; HP:0007299; HP:0007340; HP:0008897,26026163; 26297557; 26297558,29754261; 29915212; 30853934; 31402623; 32017139; 32221810; 32859844; 33573605; 34093392; 34715294; 36239107; 39360554,DD; Eye,,2025-01-21 11:57:17+00:00,
G2P00167,TCTN2,613846,25774,C12ORF38; FLJ12975; JBTS24; MKS8; TECT2,TCTN2-related Joubert syndrome and related disorders,616654,MONDO:0014724,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,21565611; 25118024; 36894704; 37735380,21462283; 22331178; 32655147,DD; Eye,,2025-01-21 15:37:29+00:00,
G2P00170,TCTN1,609863,26113,FLJ21127; JBTS13; TECT1,TCTN1-related Joubert syndrome and related disorders,614173,MONDO:0013608,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,21725307; 26477546; 32139166; 34980503,22693042; 26489806; 28631893,DD; Eye,,2025-01-21 15:36:37+00:00,
G2P00179,PIK3R1,171833,8979,GRB1; P85; P85-ALPHA; P85ALPHA,PIK3R1-related SHORT syndrome,269880,MONDO:0010026,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0000023; HP:0000325; HP:0000347; HP:0000400; HP:0000407; HP:0000430; HP:0000431; HP:0000485; HP:0000490; HP:0000501; HP:0000518; HP:0000545; HP:0000558; HP:0000668; HP:0000684; HP:0000689; HP:0000750; HP:0000831; HP:0000963; HP:0001382; HP:0001511; HP:0001518; HP:0001952; HP:0002007; HP:0002715; HP:0002750; HP:0003074; HP:0003561; HP:0007700; HP:0009125; HP:0009466; HP:0010580; HP:0010751; HP:0030084; HP:0100578; HP:0100678,23810378; 23810379; 28472977,23810382; 23980586; 24033310; 24886349; 25488983; 26196376; 26497935; 26529633; 26827886; 27076228; 27116393; 27766312; 28302518; 28561224; 29476696; 29510232; 29535736; 29556229; 29599784; 30245694; 30319630; 30799802; 30891027; 31111319; 31583022; 31677333; 31781101; 32602265; 32778990; 32879144; 32936972; 33129256; 33479580; 33742773; 34026551; 34054047; 34200357; 34249805; 34249806; 34249818; 34352450; 34422726; 35080105; 35080319; 35110500; 35463863; 35789397; 36515361; 36749229; 38280023; 38623710; 39258502; 40364814; 40389643; 40420664; 40420722; 40587328; 40625457,DD; Eye,,2025-01-27 14:46:10+00:00,
G2P00180,VPS13B,607817,2183,BLTP5B; CHS1; COH1,VPS13B-related Cohen syndrome,216550,MONDO:0008999,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000545; HP:0000556; HP:0000580; HP:0001182; HP:0001249; HP:0011505,19190672; 24311531; 26104215; 29149870; 30602132; 31444703; 31580008; 31752730; 31825161; 32170714; 32505691; 32605629; 33025479; 33959574; 34041686; 34322253; 34425733; 34484844; 34898996; 37090188; 37532496; 37692084; 37901634,10842298; 12676892; 12730828; 15141358; 15154116; 15173253; 15211651; 15691367; 16488969; 16648375; 17383910; 17990063; 18564496; 18655112; 19006247; 19533689; 20461111; 20656880; 20921020; 21344628; 21353197; 21418059; 23188044; 24334764; 25060287; 26358774; 27832746; 28631888; 29634382; 29758347; 30144585; 30473963; 30925032; 32402540; 33542958; 33974487; 34385517; 34644002; 34840762; 35449785; 36067876; 36073289; 36780047; 37986394; 38771357; 39397257; 39723426; 40510848; 40642756; 40751625,DD; Eye,,2017-08-31 09:23:46+00:00,
G2P00186,HADHA,600890,4801,GBP; LCEH; LCHAD; MTPA,HADHA-related long chain 3-hydroxyacyl-CoA dehydrogenase deficiency,609016,MONDO:0012173,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000488; HP:0001252; HP:0001638; HP:0001699; HP:0001943; HP:0002240; HP:0100950,7811722,10518281; 11216903; 12118083; 12754706; 1537353; 15589131; 16040264; 17143551; 17431731; 1830138; 19699128; 2044590; 20583174; 20589231; 21103935; 21549624; 22459206; 23053472; 23430857; 23868323; 2567831; 27117294; 27491397; 27652820; 28245050; 28301411; 28515471; 29124685; 30682426; 31028847; 32897397; 32928639; 32999401; 33107778; 34479707; 34543737; 34878152; 35199468; 35677112; 35782617; 36109795; 37549033; 37754774; 39360520; 39687448; 39723123; 39982343; 7846063; 7967472; 8319713; 8770876; 8865274; 9003853; 9215057; 9266371,DD; Eye,,2017-08-27 23:42:06+00:00,
G2P00199,B3GALT6,615291,17978,BETA3GALT6,B3GALT6-related spondyloepimetaphyseal dysplasia with joint laxity,271640,MONDO:0010075,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000160; HP:0000175; HP:0000193; HP:0000218; HP:0000256; HP:0000272; HP:0000274; HP:0000300; HP:0000343; HP:0000431; HP:0000470; HP:0000520; HP:0000545; HP:0000592; HP:0000774; HP:0000878; HP:0000887; HP:0000894; HP:0000904; HP:0000926; HP:0000938; HP:0000954; HP:0000974; HP:0001027; HP:0001075; HP:0001083; HP:0001166; HP:0001252; HP:0001263; HP:0001382; HP:0001508; HP:0001547; HP:0001597; HP:0001629; HP:0001631; HP:0001647; HP:0001653; HP:0001762; HP:0001763; HP:0001822; HP:0001840; HP:0001939; HP:0002176; HP:0002209; HP:0002651; HP:0002673; HP:0002751; HP:0002827; HP:0002857; HP:0002974; HP:0002986; HP:0003016; HP:0003026; HP:0003048; HP:0003083; HP:0003100; HP:0003300; HP:0003301; HP:0003510; HP:0004322; HP:0007469; HP:0008818; HP:0008824; HP:0009836; HP:0009906; HP:0010049; HP:0010550; HP:0100864,23664117,23664118; 24766538; 25149931; 27245527; 28649518; 28968258; 29230159; 29443383; 29931299; 31614862; 33631843; 34159694; 34807422; 36619506; 37657630; 40371684,DD; Eye; Skeletal,,2023-05-24 09:07:26+00:00,
G2P00200,CHRDL1,300350,29861,CHL; MGC1; NRLN1,CHRDL1-related megalocornea,309300,MONDO:0010649,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000483; HP:0000485; HP:0000518; HP:0001084; HP:0001132; HP:0001417; HP:0001419; HP:0007705; HP:0007819; HP:0007836; HP:0011487; HP:0100693,22284829; 25712132; 26020825,33535730; 34644435; 34844512,DD; Eye,,2017-09-28 16:06:57+00:00,
G2P00204,TMEM114,611579,33227,,TMEM114-related congenital and juvenile cataract,,,monoallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,17492639; 24357539,,DD; Eye,,2017-08-31 15:20:24+00:00,
G2P00209,NDP,300658,7678,EVR2; NORRIN,NDP-related Norrie disease,310600,MONDO:0010691,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000407; HP:0000518; HP:0000541; HP:0000555; HP:0000568; HP:0000594; HP:0000618; HP:0000648; HP:0000667; HP:0000709; HP:0000718; HP:0000726; HP:0000738; HP:0001249; HP:0001250; HP:0001419; HP:0001730; HP:0006887; HP:0007676; HP:0007759; HP:0007973; HP:0008052,1303264; 1307245; 16163268; 17296899; 17334993; 24801666; 7627181; 7814011; 8069314; 8240113; 8268931; 8790105; 8990009; 9143918; 9382152,11337749; 11385715; 14635119; 15609522; 15776010; 15799735; 16980647; 17050281; 17128466; 17290208; 17325173; 17431911; 18817988; 18846645; 19373682; 20227630; 20340138; 20411871; 20491809; 20679667; 20938020; 21179243; 21633365; 21960066; 22563645; 22674248; 24529712; 25323851; 25944760; 26130484; 26459204; 26547627; 27217716; 27720678; 28394646; 28742514; 28758032; 28922694; 29133643; 29181528; 29617172; 29725776; 29927473; 30074570; 30088388; 30474316; 30640974; 30768221; 31821093; 31999491; 32341821; 32381368; 32393149; 32420371; 33092543; 33588793; 33947637; 34189345; 35029917; 35037517; 35361573; 35517050; 35651932; 35834361; 36035112; 36453149; 36577125; 36703904; 38146894; 39965923; 40555534; 7795608; 7993212; 8252044; 8535448; 8541872; 8589700; 8741107; 8946107; 9618247,DD; Eye; Ear,,2025-04-09 09:14:10+00:00,
G2P00211,BCOR,300485,20893,FLJ20285; KIAA1575,BCOR-related syndromic microphthalmia,300166,MONDO:0010261,monoallelic_X_heterozygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000175; HP:0000176; HP:0000193; HP:0000252; HP:0000275; HP:0000276; HP:0000343; HP:0000358; HP:0000407; HP:0000426; HP:0000455; HP:0000456; HP:0000482; HP:0000501; HP:0000508; HP:0000528; HP:0000568; HP:0000572; HP:0000574; HP:0000577; HP:0000581; HP:0000599; HP:0000677; HP:0000684; HP:0000689; HP:0001126; HP:0001153; HP:0001256; HP:0001423; HP:0001549; HP:0001629; HP:0001631; HP:0001634; HP:0001643; HP:0001650; HP:0001765; HP:0002974; HP:0004322; HP:0004691; HP:0006335; HP:0007733; HP:0007833; HP:0007968; HP:0010722; HP:0011069; HP:0011090; HP:0011324; HP:0030027; HP:0040080,15004558; 15770227; 15957158; 19367324; 23557072; 25337074; 26108280; 26196063; 28317252; 29058245; 29974297; 31048080,19449433; 21740180; 22005280; 22301464; 22983184; 23815237; 24694763; 24785690; 25620158; 26694549; 30046887; 30267259; 30450806; 30544426; 31956451; 32748437; 33229924; 33491151; 33870948; 34313322; 35130870; 35358978; 35401667; 36192130; 36261622; 36279688; 37157789; 37308473; 38178193; 38699441; 38957147; 39390895; 39810752; 39967982; 40216558,DD; Eye,,2017-05-10 16:46:51+00:00,
G2P00214,FREM2,608945,25396,DKFZP686J0811,FREM2-related Fraser syndrome,617666,MONDO:0054738,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000047; HP:0000054; HP:0000089; HP:0000148; HP:0000175; HP:0000183; HP:0000204; HP:0000238; HP:0000252; HP:0000316; HP:0000369; HP:0000377; HP:0000378; HP:0000405; HP:0000413; HP:0000430; HP:0000431; HP:0000445; HP:0000452; HP:0000528; HP:0000561; HP:0000618; HP:0000636; HP:0000678; HP:0000689; HP:0000777; HP:0000813; HP:0001126; HP:0001249; HP:0001362; HP:0001551; HP:0001602; HP:0001607; HP:0001627; HP:0002006; HP:0002084; HP:0002089; HP:0002223; HP:0002244; HP:0002475; HP:0002536; HP:0003183; HP:0004112; HP:0004378; HP:0005280; HP:0005325; HP:0005352; HP:0005950; HP:0006610; HP:0006714; HP:0007633; HP:0007925; HP:0007957; HP:0007993; HP:0008559; HP:0008609; HP:0008665; HP:0008678; HP:0009601; HP:0009767; HP:0010554,15838507; 18203166; 29688405; 33082983; 34837691,18671281; 24700879; 26522198; 26552811; 29618029; 31982235; 32488952; 32643034; 34408272; 37046432; 37353237; 39762984,DD; Eye,,2025-01-27 23:03:27+00:00,
G2P00219,LRAT,604863,6685,LCA14,LRAT-related Leber congenital amaurosis,613341,MONDO:0013231,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000510; HP:0000543; HP:0000550; HP:0000556; HP:0000613; HP:0000639; HP:0000654; HP:0000662; HP:0000980; HP:0002527; HP:0007875; HP:0011463,11381255; 17011878; 18055821; 22570351,24625443; 31884611,DD; Eye,,2015-07-22 16:14:22+00:00,
G2P00231,HESX1,601802,4877,ANF; RPX,HESX1-related septooptic dysplasia,182230,MONDO:0008428,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,14561704; 16940453; 28396770; 9620767,10532715; 10599689; 10626545; 11713462; 11964021; 12008745; 12092684; 12424431; 12435890; 12453085; 12503860; 14580661; 15279086; 15519252; 16424673; 16682832; 17148560; 17587179; 18174732; 18259104; 18279788; 18852528; 19762173; 20694410; 21270112; 21396578; 21488242; 22145475; 24703149; 24802313; 25500790; 27343026; 31149124; 33098107; 33270637; 34124982; 36458369,DD; Eye,,2025-01-21 13:38:46+00:00,
G2P00239,CRYGC,123680,2410,CRYG3,CRYGC-related congenital cataract,604307,MONDO:0100436,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000482; HP:0000505; HP:0000639; HP:0000646; HP:0010693; HP:0100018,10521291; 10914683; 12011157; 18618005; 19204787; 28298635,21866213; 23441109; 24281366; 29386872; 30450742; 31523120; 33243271; 35719371; 36246175; 36670602,DD; Eye,,2024-08-19 15:32:01+00:00,
G2P00240,OCRL,300535,8108,DENT-2; OCRL1,OCRL-related Lowe oculocerebrorenal syndrome,309000,MONDO:0010645,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000028; HP:0000083; HP:0000093; HP:0000501; HP:0000505; HP:0000568; HP:0000718; HP:0000733; HP:0000926; HP:0001225; HP:0001249; HP:0001250; HP:0001284; HP:0001319; HP:0001371; HP:0001382; HP:0001419; HP:0001482; HP:0001508; HP:0001994; HP:0002019; HP:0002049; HP:0002119; HP:0002650; HP:0002748; HP:0002749; HP:0002756; HP:0002808; HP:0002827; HP:0002857; HP:0003109; HP:0003124; HP:0003148; HP:0003355; HP:0003646; HP:0004322; HP:0004639; HP:0006297; HP:0007109; HP:0007663; HP:0007948; HP:0009473; HP:0011432; HP:0025131; HP:0100490,9199559; 9632163,10210129; 10364518; 10767176; 10923037; 11146467; 11149618; 11315202; 12709151; 14871328; 14981612; 15108291; 15870597; 16101675; 16381338; 16722554; 16955230; 17142121; 18038239; 18480301; 18500547; 19168822; 19217010; 19559295; 19701229; 19773212; 20061714; 20629659; 21031565; 21165217; 21225285; 21249396; 21448331; 21854507; 22381590; 22821049; 22915452; 23047739; 23389333; 23692838; 23947751; 24217083; 24614960; 24778696; 25297642; 25426219; 25480730; 27011217; 27059748; 27625794; 27625841; 27708066; 27766457; 27867521; 28117080; 28469921; 28473699; 28516463; 28580211; 28669993; 28803024; 28991511; 29226564; 30501482; 30625706; 30650973; 30713423; 31341792; 31376231; 31576764; 31707643; 31811534; 32129227; 32340490; 32394213; 32427950; 32666344; 32712215; 32776513; 33139981; 33528045; 33875961; 34047002; 34488756; 35803701; 35847784; 35919034; 36628231; 36873671; 37508663; 38554254; 38589698; 39294589; 40133227; 8597826; 8599350; 8634694; 9116424; 9682219; 9788721; 9854717,DD; Eye; Skin,,2019-09-16 15:47:08+00:00,
G2P00245,PET100,614770,40038,C19ORF79,PET100-related mitochondrial complex IV deficiency,619055,MONDO:0033646,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000093; HP:0000124; HP:0000407; HP:0000508; HP:0000580; HP:0000648; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001270; HP:0001410; HP:0001427; HP:0001508; HP:0001639; HP:0001903; HP:0001994; HP:0002098; HP:0002151; HP:0002240; HP:0002490; HP:0002747; HP:0002875; HP:0003076; HP:0003109; HP:0003128; HP:0003355; HP:0003546; HP:0003688; HP:0006565; HP:0012240,24462369; 25293719; 31406627,,DD; Eye,,2018-01-22 16:17:43+00:00,
